title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,source
11 Minutes,YUNGBLUD ,0YbKNvAu6wHeM4bfRTZFT3,0.425,0.948,11,-2.476,1,0.198,0.0244,1.08e-06,0.122,0.524,165.922,spotify:track:0YbKNvAu6wHeM4bfRTZFT3,https://api.spotify.com/v1/tracks/0YbKNvAu6wHeM4bfRTZFT3,https://api.spotify.com/v1/audio-analysis/0YbKNvAu6wHeM4bfRTZFT3,257349,4,N
Maze,Juice WRLD ,0Q0NGFJO3CrA5duyKFfr8G,0.676,0.74,11,-3.837,0,0.0856,0.174,1.93e-06,0.115,0.463,160.07,spotify:track:0Q0NGFJO3CrA5duyKFfr8G,https://api.spotify.com/v1/tracks/0Q0NGFJO3CrA5duyKFfr8G,https://api.spotify.com/v1/audio-analysis/0Q0NGFJO3CrA5duyKFfr8G,144090,4,N
You Say,Lauren Daigle ,7i7lbzxW5XIUH04tOVNc0D,0.555,0.344,5,-7.04,1,0.0268,0.885,0.0,0.109,0.238,147.893,spotify:track:7i7lbzxW5XIUH04tOVNc0D,https://api.spotify.com/v1/tracks/7i7lbzxW5XIUH04tOVNc0D,https://api.spotify.com/v1/audio-analysis/7i7lbzxW5XIUH04tOVNc0D,276138,4,N
My Little Love,Adele ,0rjEEzsJ6gAqM8VcJlSKAe,0.748,0.303,7,-14.3,1,0.209,0.778,2.39e-05,0.294,0.638,153.336,spotify:track:0rjEEzsJ6gAqM8VcJlSKAe,https://api.spotify.com/v1/tracks/0rjEEzsJ6gAqM8VcJlSKAe,https://api.spotify.com/v1/audio-analysis/0rjEEzsJ6gAqM8VcJlSKAe,116053,4,N
"Touchin, Lovin",Trey Songz ,799rStkChWWYGLOIVFGFiW,0.779,0.566,11,-6.912,1,0.11,0.0402,9.69e-06,0.326,0.431,100.097,spotify:track:799rStkChWWYGLOIVFGFiW,https://api.spotify.com/v1/tracks/799rStkChWWYGLOIVFGFiW,https://api.spotify.com/v1/audio-analysis/799rStkChWWYGLOIVFGFiW,221987,4,N
Bust Down,Trippie Redd ,39WVsfrPyaLCx04khGj3fN,0.744,0.677,5,-4.605,1,0.0873,0.181,0.0,0.158,0.417,155.954,spotify:track:39WVsfrPyaLCx04khGj3fN,https://api.spotify.com/v1/tracks/39WVsfrPyaLCx04khGj3fN,https://api.spotify.com/v1/audio-analysis/39WVsfrPyaLCx04khGj3fN,135479,4,N
Notice Me,SZA ,3OnOomd79OjqSYHchCQ6ht,0.793,0.344,6,-9.757,1,0.357,0.112,1.68e-06,0.15,0.45,166.105,spotify:track:3OnOomd79OjqSYHchCQ6ht,https://api.spotify.com/v1/tracks/3OnOomd79OjqSYHchCQ6ht,https://api.spotify.com/v1/audio-analysis/3OnOomd79OjqSYHchCQ6ht,233880,4,N
Diamonds,Sam Smith ,1hJIbOjWpid6LtnozHmzRS,0.637,0.666,10,-6.773,0,0.0494,0.161,0.0,0.108,0.529,104.02,spotify:track:1hJIbOjWpid6LtnozHmzRS,https://api.spotify.com/v1/tracks/1hJIbOjWpid6LtnozHmzRS,https://api.spotify.com/v1/audio-analysis/1hJIbOjWpid6LtnozHmzRS,213869,4,N
Do We Have A Problem?,Nicki Minaj ,70Gw6yQcnYCBKXTFONiDtc,0.842,0.509,1,-8.644,0,0.426,0.526,0.000285,0.118,0.521,120.001,spotify:track:70Gw6yQcnYCBKXTFONiDtc,https://api.spotify.com/v1/tracks/70Gw6yQcnYCBKXTFONiDtc,https://api.spotify.com/v1/audio-analysis/70Gw6yQcnYCBKXTFONiDtc,207065,4,N
So Far Away,Martin Garrix ,7BLZP3Q291G2iVKKgVRDyj,0.768,0.847,6,-5.877,0,0.0493,0.0573,0.00161,0.0667,0.707,123.001,spotify:track:7BLZP3Q291G2iVKKgVRDyj,https://api.spotify.com/v1/tracks/7BLZP3Q291G2iVKKgVRDyj,https://api.spotify.com/v1/audio-analysis/7BLZP3Q291G2iVKKgVRDyj,213359,4,N
Think of You,Chris Young ,7adBJZGVhAVmy88ATlh7gU,0.667,0.659,11,-4.968,1,0.0265,0.0291,0.0,0.0797,0.479,111.907,spotify:track:7adBJZGVhAVmy88ATlh7gU,https://api.spotify.com/v1/tracks/7adBJZGVhAVmy88ATlh7gU,https://api.spotify.com/v1/audio-analysis/7adBJZGVhAVmy88ATlh7gU,210560,4,N
Falling Back,Drake ,5zyZM1EiSqrniyqtprwxpv,0.718,0.758,10,-8.29,1,0.0703,0.238,0.00653,0.11,0.349,118.989,spotify:track:5zyZM1EiSqrniyqtprwxpv,https://api.spotify.com/v1/tracks/5zyZM1EiSqrniyqtprwxpv,https://api.spotify.com/v1/audio-analysis/5zyZM1EiSqrniyqtprwxpv,266179,4,N
Make It Rain,Pop Smoke ,71d7LaAgPcNcUopu3OzmP7,0.5,0.767,1,-4.105,1,0.403,0.162,9.79e-05,0.385,0.58,159.477,spotify:track:71d7LaAgPcNcUopu3OzmP7,https://api.spotify.com/v1/tracks/71d7LaAgPcNcUopu3OzmP7,https://api.spotify.com/v1/audio-analysis/71d7LaAgPcNcUopu3OzmP7,202443,4,N
J.,Ivan Cornejo ,7malI73fIoRhybC4zmSE5G,0.408,0.47,10,-10.149,1,0.0893,0.666,5.44e-05,0.0926,0.0953,51.66,spotify:track:7malI73fIoRhybC4zmSE5G,https://api.spotify.com/v1/tracks/7malI73fIoRhybC4zmSE5G,https://api.spotify.com/v1/audio-analysis/7malI73fIoRhybC4zmSE5G,234613,4,N
ASTROTHUNDER,Travis Scott ,6E90gq0KO6FYZVOXx8kCcC,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,spotify:track:6E90gq0KO6FYZVOXx8kCcC,https://api.spotify.com/v1/tracks/6E90gq0KO6FYZVOXx8kCcC,https://api.spotify.com/v1/audio-analysis/6E90gq0KO6FYZVOXx8kCcC,132780,4,N
Undefeated,A Boogie Wit da Hoodie ,5uZm7EFtP5aoTJvx5gv9Xf,0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274,spotify:track:5uZm7EFtP5aoTJvx5gv9Xf,https://api.spotify.com/v1/tracks/5uZm7EFtP5aoTJvx5gv9Xf,https://api.spotify.com/v1/audio-analysis/5uZm7EFtP5aoTJvx5gv9Xf,174192,4,N
Don't Leave Me Alone,David Guetta ,1mC2UjWt25Oixtqu7C6suL,0.684,0.818,4,-4.477,0,0.128,0.0469,3.39e-06,0.119,0.336,123.938,spotify:track:1mC2UjWt25Oixtqu7C6suL,https://api.spotify.com/v1/tracks/1mC2UjWt25Oixtqu7C6suL,https://api.spotify.com/v1/audio-analysis/1mC2UjWt25Oixtqu7C6suL,210968,4,N
F2F,SZA ,2eYY43d0V17SxOX0g7sBAD,0.568,0.714,11,-8.228,1,0.368,0.099,0.00522,0.116,0.508,150.024,spotify:track:2eYY43d0V17SxOX0g7sBAD,https://api.spotify.com/v1/tracks/2eYY43d0V17SxOX0g7sBAD,https://api.spotify.com/v1/audio-analysis/2eYY43d0V17SxOX0g7sBAD,423170,4,N
Body,Dreezy ,3knkFI8hJyZ7XBv97rpLvl,0.744,0.57,0,-6.422,1,0.077,0.566,0.0,0.0568,0.593,150.004,spotify:track:3knkFI8hJyZ7XBv97rpLvl,https://api.spotify.com/v1/tracks/3knkFI8hJyZ7XBv97rpLvl,https://api.spotify.com/v1/audio-analysis/3knkFI8hJyZ7XBv97rpLvl,220920,4,N
Dark Queen,Lil Uzi Vert ,0cGPqSBtm0UJLo1HCziww9,0.747,0.606,4,-5.286,1,0.172,0.222,0.0,0.281,0.2,155.055,spotify:track:0cGPqSBtm0UJLo1HCziww9,https://api.spotify.com/v1/tracks/0cGPqSBtm0UJLo1HCziww9,https://api.spotify.com/v1/audio-analysis/0cGPqSBtm0UJLo1HCziww9,173419,4,N
Nothings Into Somethings,Drake ,0oac1nkRY7t3d5WZXEM6aE,0.772,0.235,11,-7.545,0,0.162,0.347,0.00131,0.356,0.27,96.876,spotify:track:0oac1nkRY7t3d5WZXEM6aE,https://api.spotify.com/v1/tracks/0oac1nkRY7t3d5WZXEM6aE,https://api.spotify.com/v1/audio-analysis/0oac1nkRY7t3d5WZXEM6aE,153725,4,N
Million Reasons,Lady Gaga ,1rpDLMm4FjGqMz6N1dZZo8,0.666,0.423,0,-8.012,1,0.043,0.494,0.0,0.106,0.154,129.89,spotify:track:1rpDLMm4FjGqMz6N1dZZo8,https://api.spotify.com/v1/tracks/1rpDLMm4FjGqMz6N1dZZo8,https://api.spotify.com/v1/audio-analysis/1rpDLMm4FjGqMz6N1dZZo8,205280,4,N
everytime,Ariana Grande ,2Hk1xo2ZrysHtBQMmZvg8U,0.239,0.676,10,-4.868,0,0.0613,0.0419,6.98e-06,0.551,0.198,73.373,spotify:track:2Hk1xo2ZrysHtBQMmZvg8U,https://api.spotify.com/v1/tracks/2Hk1xo2ZrysHtBQMmZvg8U,https://api.spotify.com/v1/audio-analysis/2Hk1xo2ZrysHtBQMmZvg8U,131928,4,N
The Climb Back,J. Cole ,0V8FYVlBFuXXTIvRnMbZyS,0.327,0.588,4,-6.611,1,0.0336,0.0834,0.0,0.104,0.329,161.074,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/audio-analysis/0V8FYVlBFuXXTIvRnMbZyS,236067,4,N
You Only Live Twice,Drake ,10zp3W3aiaANTCrHre0xx0,0.517,0.835,5,-6.135,1,0.309,0.109,0.0,0.178,0.685,122.993,spotify:track:10zp3W3aiaANTCrHre0xx0,https://api.spotify.com/v1/tracks/10zp3W3aiaANTCrHre0xx0,https://api.spotify.com/v1/audio-analysis/10zp3W3aiaANTCrHre0xx0,213104,5,N
To the Max,DJ Khaled ,1AybRTJCshiN32F5O3R1p7,0.462,0.825,10,-6.151,0,0.249,0.0221,0.000359,0.231,0.721,159.84,spotify:track:1AybRTJCshiN32F5O3R1p7,https://api.spotify.com/v1/tracks/1AybRTJCshiN32F5O3R1p7,https://api.spotify.com/v1/audio-analysis/1AybRTJCshiN32F5O3R1p7,193353,4,N
Tie Me Down,Gryffin ,7JoaHDLjmbloUcQoCzs3Fv,0.608,0.845,6,-2.292,1,0.0597,0.136,0.0,0.111,0.322,98.976,spotify:track:7JoaHDLjmbloUcQoCzs3Fv,https://api.spotify.com/v1/tracks/7JoaHDLjmbloUcQoCzs3Fv,https://api.spotify.com/v1/audio-analysis/7JoaHDLjmbloUcQoCzs3Fv,218240,4,N
Havin My Way,Lil Skies ,1Nt6B9ZJXOhMQ1acLET0ya,0.802,0.737,6,-4.862,0,0.0757,0.275,0.0,0.113,0.712,127.013,spotify:track:1Nt6B9ZJXOhMQ1acLET0ya,https://api.spotify.com/v1/tracks/1Nt6B9ZJXOhMQ1acLET0ya,https://api.spotify.com/v1/audio-analysis/1Nt6B9ZJXOhMQ1acLET0ya,211654,4,N
Change Locations,Drake ,1CEPBDQk2rU9bIBwcsXkOM,0.813,0.328,0,-10.069,1,0.391,0.0201,4.96e-06,0.119,0.191,137.999,spotify:track:1CEPBDQk2rU9bIBwcsXkOM,https://api.spotify.com/v1/tracks/1CEPBDQk2rU9bIBwcsXkOM,https://api.spotify.com/v1/audio-analysis/1CEPBDQk2rU9bIBwcsXkOM,220862,4,N
Call Casting,Migos ,0M9ydKzuF3oZTfYYPfaGX1,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/tracks/0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/audio-analysis/0M9ydKzuF3oZTfYYPfaGX1,343150,4,N
I Wonder,Kanye West ,0lHALprBBAHaqmFRhbPLcz,0.541,0.465,0,-8.562,1,0.0827,0.125,0.000265,0.219,0.132,191.389,spotify:track:0lHALprBBAHaqmFRhbPLcz,https://api.spotify.com/v1/tracks/0lHALprBBAHaqmFRhbPLcz,https://api.spotify.com/v1/audio-analysis/0lHALprBBAHaqmFRhbPLcz,243440,4,N
The Other Side,Hugh Jackman ,47wxnBFU9i73qih5yuO0Uz,0.638,0.795,0,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99,spotify:track:47wxnBFU9i73qih5yuO0Uz,https://api.spotify.com/v1/tracks/47wxnBFU9i73qih5yuO0Uz,https://api.spotify.com/v1/audio-analysis/47wxnBFU9i73qih5yuO0Uz,214373,4,N
Comfortable,K CAMP ,6225vlQNgif1W5dE5KN6Y6,0.759,0.454,1,-6.594,1,0.137,0.192,5.69e-06,0.0853,0.0551,140.04,spotify:track:6225vlQNgif1W5dE5KN6Y6,https://api.spotify.com/v1/tracks/6225vlQNgif1W5dE5KN6Y6,https://api.spotify.com/v1/audio-analysis/6225vlQNgif1W5dE5KN6Y6,171747,4,N
Both,Gucci Mane ,7ci1R1e89Zw0HumjHSN5XF,0.813,0.499,8,-8.926,0,0.446,0.0756,0.0,0.1,0.537,89.515,spotify:track:7ci1R1e89Zw0HumjHSN5XF,https://api.spotify.com/v1/tracks/7ci1R1e89Zw0HumjHSN5XF,https://api.spotify.com/v1/audio-analysis/7ci1R1e89Zw0HumjHSN5XF,161919,4,N
Flowers,Lauren Spencer Smith ,36xWTv0WgwVOMLqWSR7F7b,0.706,0.429,3,-9.681,1,0.414,0.857,0.0,0.0901,0.31,138.371,spotify:track:36xWTv0WgwVOMLqWSR7F7b,https://api.spotify.com/v1/tracks/36xWTv0WgwVOMLqWSR7F7b,https://api.spotify.com/v1/audio-analysis/36xWTv0WgwVOMLqWSR7F7b,157373,4,N
Cash Machine,DRAM ,6YBaCpYSMtzj2sf402aLfm,0.745,0.669,9,-3.613,1,0.129,0.522,0.0,0.154,0.699,143.164,spotify:track:6YBaCpYSMtzj2sf402aLfm,https://api.spotify.com/v1/tracks/6YBaCpYSMtzj2sf402aLfm,https://api.spotify.com/v1/audio-analysis/6YBaCpYSMtzj2sf402aLfm,181154,4,N
long story short,Taylor Swift ,3TXsvG6SPvXFGyAPs6ZTbS,0.52,0.537,3,-7.29,0,0.0952,0.765,0.648,0.104,0.527,83.174,spotify:track:3TXsvG6SPvXFGyAPs6ZTbS,https://api.spotify.com/v1/tracks/3TXsvG6SPvXFGyAPs6ZTbS,https://api.spotify.com/v1/audio-analysis/3TXsvG6SPvXFGyAPs6ZTbS,127644,4,N
Everything We Need,Kanye West ,5oKBOiiJceLlAEQ4VaVe8p,0.464,0.764,8,-5.627,1,0.0324,0.017,0.0,0.101,0.589,81.814,spotify:track:5oKBOiiJceLlAEQ4VaVe8p,https://api.spotify.com/v1/tracks/5oKBOiiJceLlAEQ4VaVe8p,https://api.spotify.com/v1/audio-analysis/5oKBOiiJceLlAEQ4VaVe8p,185200,4,N
Open Arms,SZA ,6koKhrBBcExADvWuOgceNZ,0.434,0.586,9,-7.612,1,0.138,0.753,0.0144,0.146,0.239,78.259,spotify:track:6koKhrBBcExADvWuOgceNZ,https://api.spotify.com/v1/tracks/6koKhrBBcExADvWuOgceNZ,https://api.spotify.com/v1/audio-analysis/6koKhrBBcExADvWuOgceNZ,239613,4,N
Cornelia Street,Taylor Swift ,3fGnrtrtL1IHSX9t4DKOYf,0.502,0.462,11,-7.526,1,0.0265,0.578,0.0,0.721,0.304,97.085,spotify:track:3fGnrtrtL1IHSX9t4DKOYf,https://api.spotify.com/v1/tracks/3fGnrtrtL1IHSX9t4DKOYf,https://api.spotify.com/v1/audio-analysis/3fGnrtrtL1IHSX9t4DKOYf,296013,4,N
Turn Down for What,DJ Snake ,6h5yOjQNDaLZ0rW2OGoXTB,0.822,0.76,9,-4.296,1,0.249,0.00652,0.0,0.0403,0.362,100.006,spotify:track:6h5yOjQNDaLZ0rW2OGoXTB,https://api.spotify.com/v1/tracks/6h5yOjQNDaLZ0rW2OGoXTB,https://api.spotify.com/v1/audio-analysis/6h5yOjQNDaLZ0rW2OGoXTB,225560,4,N
We Cry Together,Kendrick Lamar ,0Nbz0dhHYOgfambCfMzF4p,0.614,0.646,11,-7.876,1,0.342,0.224,0.0,0.0809,0.423,142.385,spotify:track:0Nbz0dhHYOgfambCfMzF4p,https://api.spotify.com/v1/tracks/0Nbz0dhHYOgfambCfMzF4p,https://api.spotify.com/v1/audio-analysis/0Nbz0dhHYOgfambCfMzF4p,341307,4,N
Two High,Moon Taxi ,0Z9HQ8YvHqdeOjTwsR3cS7,0.65,0.765,11,-4.603,0,0.0464,0.0933,0.00457,0.119,0.475,107.015,spotify:track:0Z9HQ8YvHqdeOjTwsR3cS7,https://api.spotify.com/v1/tracks/0Z9HQ8YvHqdeOjTwsR3cS7,https://api.spotify.com/v1/audio-analysis/0Z9HQ8YvHqdeOjTwsR3cS7,213226,4,N
Gasoline,The Weeknd ,6Uj2XaahtYXK2WeD7GGwBY,0.728,0.741,6,-7.075,0,0.0473,0.000582,0.00206,0.33,0.31,123.006,spotify:track:6Uj2XaahtYXK2WeD7GGwBY,https://api.spotify.com/v1/tracks/6Uj2XaahtYXK2WeD7GGwBY,https://api.spotify.com/v1/audio-analysis/6Uj2XaahtYXK2WeD7GGwBY,212166,4,N
SKELETONS,Travis Scott ,3IQBaxEToifoeIWO6vHt1l,0.867,0.557,11,-6.426,1,0.166,0.219,0.000753,0.11,0.195,91.995,spotify:track:3IQBaxEToifoeIWO6vHt1l,https://api.spotify.com/v1/tracks/3IQBaxEToifoeIWO6vHt1l,https://api.spotify.com/v1/audio-analysis/3IQBaxEToifoeIWO6vHt1l,130429,4,N
Violent,carolesdaughter ,61QW3AcU1jm5ttPOn8eZhn,0.41,0.763,4,-7.904,1,0.337,0.273,1.29e-05,0.0553,0.649,171.956,spotify:track:61QW3AcU1jm5ttPOn8eZhn,https://api.spotify.com/v1/tracks/61QW3AcU1jm5ttPOn8eZhn,https://api.spotify.com/v1/audio-analysis/61QW3AcU1jm5ttPOn8eZhn,284333,4,N
Epidemic,Polo G ,3XErT01GyoZlJNLOtND8K2,0.616,0.617,1,-8.431,1,0.52,0.128,0.0,0.177,0.476,175.929,spotify:track:3XErT01GyoZlJNLOtND8K2,https://api.spotify.com/v1/tracks/3XErT01GyoZlJNLOtND8K2,https://api.spotify.com/v1/audio-analysis/3XErT01GyoZlJNLOtND8K2,177273,4,N
ALWAYS DO,The Kid LAROI ,1KMkcUvF7m3SDChDOa7i5L,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,spotify:track:1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/tracks/1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/audio-analysis/1KMkcUvF7m3SDChDOa7i5L,161385,4,N
Get You The Moon,Kina ,54cX3o4KeFsEbWuo5dT5zF,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.916,spotify:track:54cX3o4KeFsEbWuo5dT5zF,https://api.spotify.com/v1/tracks/54cX3o4KeFsEbWuo5dT5zF,https://api.spotify.com/v1/audio-analysis/54cX3o4KeFsEbWuo5dT5zF,179073,4,N
Faithful,Drake ,1DvpaFkZYr3rU2QieQabTx,0.533,0.435,1,-10.526,1,0.115,0.101,2.1e-05,0.329,0.168,99.971,spotify:track:1DvpaFkZYr3rU2QieQabTx,https://api.spotify.com/v1/tracks/1DvpaFkZYr3rU2QieQabTx,https://api.spotify.com/v1/audio-analysis/1DvpaFkZYr3rU2QieQabTx,290147,4,N
You All Over Me,Taylor Swift ,5pcjystBtalYeqaiXCcgEY,0.589,0.496,2,-7.606,1,0.0377,0.818,0.0,0.101,0.44,142.731,spotify:track:5pcjystBtalYeqaiXCcgEY,https://api.spotify.com/v1/tracks/5pcjystBtalYeqaiXCcgEY,https://api.spotify.com/v1/audio-analysis/5pcjystBtalYeqaiXCcgEY,220839,4,N
Shy Away,Twenty One Pilots ,0QjI4yPHdWPw9SrSFkxpgE,0.588,0.856,9,-5.242,0,0.0316,0.000818,0.0739,0.238,0.635,96.966,spotify:track:0QjI4yPHdWPw9SrSFkxpgE,https://api.spotify.com/v1/tracks/0QjI4yPHdWPw9SrSFkxpgE,https://api.spotify.com/v1/audio-analysis/0QjI4yPHdWPw9SrSFkxpgE,175044,4,N
Glow,Drake ,2baCvEZheie7jcUAIK6obi,0.701,0.497,0,-9.613,0,0.0313,4.97e-05,0.512,0.0758,0.441,125.056,spotify:track:2baCvEZheie7jcUAIK6obi,https://api.spotify.com/v1/tracks/2baCvEZheie7jcUAIK6obi,https://api.spotify.com/v1/audio-analysis/2baCvEZheie7jcUAIK6obi,224720,4,N
Bitchuary,Shordie Shordie ,1lELq1x0PeErOVJGzilnsd,0.739,0.398,10,-10.535,0,0.403,0.189,0.0,0.119,0.433,92.915,spotify:track:1lELq1x0PeErOVJGzilnsd,https://api.spotify.com/v1/tracks/1lELq1x0PeErOVJGzilnsd,https://api.spotify.com/v1/audio-analysis/1lELq1x0PeErOVJGzilnsd,175484,4,N
London Boy,Taylor Swift ,5hfFUXnUR0wcbarGqG931q,0.372,0.284,6,-16.373,1,0.0405,0.991,0.918,0.15,0.134,157.913,spotify:track:5hfFUXnUR0wcbarGqG931q,https://api.spotify.com/v1/tracks/5hfFUXnUR0wcbarGqG931q,https://api.spotify.com/v1/audio-analysis/5hfFUXnUR0wcbarGqG931q,182848,4,N
Losing Sleep,Chris Young ,30ycZOQj59qlIGI0MvLtDm,0.585,0.729,9,-5.133,1,0.0434,0.0982,0.0,0.0658,0.893,160.071,spotify:track:30ycZOQj59qlIGI0MvLtDm,https://api.spotify.com/v1/tracks/30ycZOQj59qlIGI0MvLtDm,https://api.spotify.com/v1/audio-analysis/30ycZOQj59qlIGI0MvLtDm,171240,4,N
Even Though I'm Leaving,Luke Combs ,5JpI6jI6wKwk0wZJ6VN75b,0.554,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,spotify:track:5JpI6jI6wKwk0wZJ6VN75b,https://api.spotify.com/v1/tracks/5JpI6jI6wKwk0wZJ6VN75b,https://api.spotify.com/v1/audio-analysis/5JpI6jI6wKwk0wZJ6VN75b,225253,4,N
Worldwide Steppers,Kendrick Lamar ,2s4K4uHBiXoQJwWQoyCvw1,0.521,0.47,11,-11.147,1,0.366,0.746,0.000245,0.0741,0.51,77.375,spotify:track:2s4K4uHBiXoQJwWQoyCvw1,https://api.spotify.com/v1/tracks/2s4K4uHBiXoQJwWQoyCvw1,https://api.spotify.com/v1/audio-analysis/2s4K4uHBiXoQJwWQoyCvw1,203367,3,N
RAP DEVIL,Machine Gun Kelly ,43TP6JCWXgkc2D7Xjz5hBr,0.896,0.834,9,-4.682,0,0.238,0.215,3.92e-06,0.184,0.776,149.968,spotify:track:43TP6JCWXgkc2D7Xjz5hBr,https://api.spotify.com/v1/tracks/43TP6JCWXgkc2D7Xjz5hBr,https://api.spotify.com/v1/audio-analysis/43TP6JCWXgkc2D7Xjz5hBr,281587,4,N
Eazy  Drifting,G,3JdyhQORbJkCWT8xfLd8gD,0.837,0.692,7,-4.251,1,0.337,0.0383,0.0,0.212,0.805,87.775,spotify:track:3JdyhQORbJkCWT8xfLd8gD,https://api.spotify.com/v1/tracks/3JdyhQORbJkCWT8xfLd8gD,https://api.spotify.com/v1/audio-analysis/3JdyhQORbJkCWT8xfLd8gD,379733,4,N
Team,Iggy Azalea ,3oiMJQAWVaxSubJ7b2VUtX,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,spotify:track:3oiMJQAWVaxSubJ7b2VUtX,https://api.spotify.com/v1/tracks/3oiMJQAWVaxSubJ7b2VUtX,https://api.spotify.com/v1/audio-analysis/3oiMJQAWVaxSubJ7b2VUtX,199938,4,N
Onna Come Up,Lil Eazzyy ,05WPbN0RZeYj62c4VGpldv,0.679,0.794,1,-3.985,1,0.296,0.339,1.65e-05,0.113,0.698,150.067,spotify:track:05WPbN0RZeYj62c4VGpldv,https://api.spotify.com/v1/tracks/05WPbN0RZeYj62c4VGpldv,https://api.spotify.com/v1/audio-analysis/05WPbN0RZeYj62c4VGpldv,175729,4,N
As the World Caves In,Matt Maltese ,3NM41PVVUr0ceootKAtkAj,0.327,0.449,10,-5.362,1,0.034,0.369,0.00444,0.22,0.179,123.969,spotify:track:3NM41PVVUr0ceootKAtkAj,https://api.spotify.com/v1/tracks/3NM41PVVUr0ceootKAtkAj,https://api.spotify.com/v1/audio-analysis/3NM41PVVUr0ceootKAtkAj,218755,4,N
White Christmas (duet with Shania Twain),Michael Bublé ,6EM7JApNrP4fftMlDsOAZG,0.628,0.484,10,-7.588,1,0.0319,0.469,1.23e-05,0.126,0.642,63.476,spotify:track:6EM7JApNrP4fftMlDsOAZG,https://api.spotify.com/v1/tracks/6EM7JApNrP4fftMlDsOAZG,https://api.spotify.com/v1/audio-analysis/6EM7JApNrP4fftMlDsOAZG,216627,4,N
I Don't Do Drugs,Doja Cat ,49CHpBYoeE9j0QIXy9dKI7,0.566,0.877,5,-6.975,1,0.04,0.0198,0.603,0.0871,0.347,154.007,spotify:track:49CHpBYoeE9j0QIXy9dKI7,https://api.spotify.com/v1/tracks/49CHpBYoeE9j0QIXy9dKI7,https://api.spotify.com/v1/audio-analysis/49CHpBYoeE9j0QIXy9dKI7,174876,4,N
Whippin,Kiiara ,1RBcfq4Wi4ByvMKVspjZOz,0.87,0.502,5,-7.497,0,0.0553,0.549,0.00356,0.0916,0.673,82.524,spotify:track:1RBcfq4Wi4ByvMKVspjZOz,https://api.spotify.com/v1/tracks/1RBcfq4Wi4ByvMKVspjZOz,https://api.spotify.com/v1/audio-analysis/1RBcfq4Wi4ByvMKVspjZOz,160597,4,N
Bandido,Myke Towers ,3FiuYGuoADvGBeARUH3XXh,0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,spotify:track:3FiuYGuoADvGBeARUH3XXh,https://api.spotify.com/v1/tracks/3FiuYGuoADvGBeARUH3XXh,https://api.spotify.com/v1/audio-analysis/3FiuYGuoADvGBeARUH3XXh,232853,4,N
Famous Friends,Chris Young ,00KyYtT6NaXwbPecina5Pj,0.535,0.859,6,-2.922,1,0.0344,0.0528,0.0,0.32,0.698,102.008,spotify:track:00KyYtT6NaXwbPecina5Pj,https://api.spotify.com/v1/tracks/00KyYtT6NaXwbPecina5Pj,https://api.spotify.com/v1/audio-analysis/00KyYtT6NaXwbPecina5Pj,166507,4,N
RUNNING OUT OF TIME,"Tyler, The Creator ",7zy7iE31dGO70ShMXghsfj,0.651,0.72,9,-6.529,1,0.161,0.331,0.413,0.528,0.705,90.024,spotify:track:7zy7iE31dGO70ShMXghsfj,https://api.spotify.com/v1/tracks/7zy7iE31dGO70ShMXghsfj,https://api.spotify.com/v1/audio-analysis/7zy7iE31dGO70ShMXghsfj,269245,4,N
Connection,OneRepublic ,5r43qanLhUCdBj8HN3fa6B,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,spotify:track:5r43qanLhUCdBj8HN3fa6B,https://api.spotify.com/v1/tracks/5r43qanLhUCdBj8HN3fa6B,https://api.spotify.com/v1/audio-analysis/5r43qanLhUCdBj8HN3fa6B,163855,4,N
SCOOP,Lil Nas X ,4ZS9Md0rSWfDB2dLPkZyRL,0.713,0.402,9,-10.599,0,0.0818,0.363,0.438,0.155,0.241,87.994,spotify:track:4ZS9Md0rSWfDB2dLPkZyRL,https://api.spotify.com/v1/tracks/4ZS9Md0rSWfDB2dLPkZyRL,https://api.spotify.com/v1/audio-analysis/4ZS9Md0rSWfDB2dLPkZyRL,158011,4,N
